Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulde_x,LShoulde_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
0.132636573,0.375583722,0.140365182,0.471647765,0.078536308,0.471647765,0.059214785,0.575717145,0.066943394,0.687791861,0.202194055,0.471647765,0.213786969,0.591727818,0.198329751,0.671781187,0.10558644,0.66377585,0.093993527,0.807871914,0.101722136,0.951967978,0.175143923,0.66377585,0.194465446,0.799866578,0.190601141,0.943962642,0.121043659,0.359573049,0.144229486,0.359573049,0.10558644,0.383589059,0.167415314,0.383589059
0.132636573,0.375583722,0.140365182,0.463642428,0.078536308,0.471647765,0.06307909,0.575717145,0.066943394,0.679786525,0.202194055,0.463642428,0.213786969,0.575717145,0.194465446,0.655770514,0.10558644,0.66377585,0.093993527,0.807871914,0.097857831,0.943962642,0.179008228,0.655770514,0.198329751,0.791861241,0.190601141,0.943962642,0.124907963,0.359573049,0.144229486,0.359573049,0.10558644,0.375583722,0.167415314,0.383589059
0.136500877,0.351567712,0.140365182,0.455637091,0.082400613,0.463642428,0.06307909,0.567711808,0.070807699,0.66377585,0.20605836,0.455637091,0.217651274,0.559706471,0.190601141,0.647765177,0.10558644,0.655770514,0.097857831,0.799866578,0.097857831,0.951967978,0.175143923,0.647765177,0.198329751,0.783855904,0.190601141,0.943962642,0.124907963,0.343562375,0.148093791,0.343562375,0.10558644,0.367578386,0.167415314,0.367578386
0.136500877,0.351567712,0.140365182,0.455637091,0.082400613,0.455637091,0.059214785,0.559706471,0.070807699,0.66377585,0.202194055,0.455637091,0.217651274,0.559706471,0.190601141,0.647765177,0.109450745,0.655770514,0.097857831,0.799866578,0.101722136,0.951967978,0.179008228,0.647765177,0.190601141,0.783855904,0.186736837,0.943962642,0.124907963,0.343562375,0.144229486,0.335557038,0.10558644,0.367578386,0.163551009,0.359573049
0.136500877,0.343562375,0.140365182,0.447631754,0.082400613,0.455637091,0.059214785,0.559706471,0.074672004,0.655770514,0.202194055,0.447631754,0.217651274,0.551701134,0.190601141,0.647765177,0.109450745,0.655770514,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.647765177,0.190601141,0.783855904,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.078536308,0.455637091,0.059214785,0.559706471,0.070807699,0.655770514,0.202194055,0.447631754,0.221515578,0.551701134,0.190601141,0.639759839,0.109450745,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.647765177,0.186736837,0.783855904,0.182872532,0.935957305,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.059214785,0.559706471,0.070807699,0.647765177,0.20605836,0.447631754,0.221515578,0.551701134,0.190601141,0.639759839,0.109450745,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.647765177,0.186736837,0.775850567,0.186736837,0.935957305,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.059214785,0.567711808,0.070807699,0.647765177,0.20605836,0.447631754,0.225379883,0.543695797,0.198329751,0.631754503,0.109450745,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.182872532,0.639759839,0.186736837,0.783855904,0.186736837,0.935957305,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.447631754,0.059214785,0.559706471,0.070807699,0.647765177,0.202194055,0.447631754,0.225379883,0.53569046,0.202194055,0.631754503,0.109450745,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.639759839,0.186736837,0.791861241,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.059214785,0.551701134,0.066943394,0.639759839,0.202194055,0.439626418,0.229244187,0.543695797,0.20605836,0.631754503,0.109450745,0.655770514,0.101722136,0.799866578,0.097857831,0.943962642,0.179008228,0.647765177,0.186736837,0.791861241,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.144229486,0.447631754,0.082400613,0.447631754,0.055350481,0.551701134,0.066943394,0.639759839,0.202194055,0.447631754,0.233108492,0.53569046,0.209922664,0.623749166,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.639759839,0.186736837,0.791861241,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.551701134,0.066943394,0.631754503,0.202194055,0.439626418,0.233108492,0.53569046,0.213786969,0.631754503,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.551701134,0.06307909,0.639759839,0.202194055,0.439626418,0.236972797,0.527685123,0.217651274,0.631754503,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.559706471,0.06307909,0.639759839,0.202194055,0.447631754,0.236972797,0.53569046,0.225379883,0.631754503,0.10558644,0.655770514,0.097857831,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.791861241,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.551701134,0.066943394,0.639759839,0.202194055,0.447631754,0.236972797,0.53569046,0.229244187,0.639759839,0.10558644,0.655770514,0.097857831,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.551701134,0.06307909,0.639759839,0.202194055,0.447631754,0.233108492,0.543695797,0.233108492,0.639759839,0.10558644,0.655770514,0.097857831,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.447631754,0.059214785,0.559706471,0.06307909,0.639759839,0.202194055,0.447631754,0.233108492,0.543695797,0.233108492,0.639759839,0.10558644,0.655770514,0.097857831,0.807871914,0.097857831,0.943962642,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.055350481,0.559706471,0.059214785,0.639759839,0.202194055,0.447631754,0.233108492,0.559706471,0.236972797,0.647765177,0.10558644,0.655770514,0.097857831,0.807871914,0.097857831,0.943962642,0.179008228,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.128772268,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.078536308,0.455637091,0.059214785,0.559706471,0.059214785,0.647765177,0.202194055,0.447631754,0.233108492,0.559706471,0.236972797,0.655770514,0.10558644,0.66377585,0.097857831,0.807871914,0.097857831,0.951967978,0.179008228,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.078536308,0.447631754,0.059214785,0.559706471,0.059214785,0.647765177,0.202194055,0.447631754,0.233108492,0.567711808,0.236972797,0.647765177,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.951967978,0.179008228,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.124907963,0.343562375,0.148093791,0.335557038,0.109450745,0.359573049,0.167415314,0.359573049
0.136500877,0.351567712,0.140365182,0.447631754,0.082400613,0.447631754,0.055350481,0.559706471,0.055350481,0.639759839,0.202194055,0.447631754,0.233108492,0.567711808,0.233108492,0.647765177,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.124907963,0.343562375,0.144229486,0.335557038,0.109450745,0.359573049,0.163551009,0.359573049
0.132636573,0.351567712,0.136500877,0.447631754,0.078536308,0.447631754,0.055350481,0.551701134,0.055350481,0.639759839,0.202194055,0.447631754,0.236972797,0.559706471,0.236972797,0.639759839,0.10558644,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.124907963,0.343562375,0.144229486,0.335557038,0.10558644,0.367578386,0.163551009,0.359573049
0.132636573,0.351567712,0.136500877,0.447631754,0.078536308,0.447631754,0.055350481,0.551701134,0.051486176,0.639759839,0.202194055,0.447631754,0.236972797,0.551701134,0.233108492,0.639759839,0.101722136,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.10558644,0.359573049,0.163551009,0.359573049
0.132636573,0.351567712,0.140365182,0.447631754,0.082400613,0.447631754,0.051486176,0.559706471,0.043757567,0.647765177,0.202194055,0.447631754,0.236972797,0.551701134,0.240837101,0.639759839,0.101722136,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.179008228,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.359573049
0.128772268,0.351567712,0.140365182,0.447631754,0.082400613,0.447631754,0.051486176,0.551701134,0.036028958,0.639759839,0.198329751,0.447631754,0.240837101,0.559706471,0.244701406,0.639759839,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.951967978,0.179008228,0.647765177,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.359573049
0.128772268,0.351567712,0.140365182,0.447631754,0.082400613,0.455637091,0.051486176,0.543695797,0.028300348,0.639759839,0.198329751,0.447631754,0.240837101,0.551701134,0.24856571,0.631754503,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.647765177,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.359573049
0.128772268,0.343562375,0.140365182,0.447631754,0.082400613,0.455637091,0.043757567,0.543695797,0.020571739,0.631754503,0.198329751,0.447631754,0.244701406,0.551701134,0.25629432,0.631754503,0.10558644,0.66377585,0.10558644,0.807871914,0.097857831,0.943962642,0.179008228,0.647765177,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.140365182,0.447631754,0.082400613,0.447631754,0.043757567,0.53569046,0.016707435,0.631754503,0.198329751,0.439626418,0.244701406,0.543695797,0.264022929,0.639759839,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.140365182,0.447631754,0.082400613,0.447631754,0.039893262,0.53569046,0.008978825,0.639759839,0.198329751,0.439626418,0.244701406,0.53569046,0.271751538,0.623749166,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.140365182,0.447631754,0.082400613,0.447631754,0.039893262,0.527685123,0.005114521,0.631754503,0.198329751,0.439626418,0.24856571,0.527685123,0.279480147,0.615743829,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.140365182,0.447631754,0.082400613,0.447631754,0.039893262,0.527685123,0.001250216,0.623749166,0.194465446,0.439626418,0.24856571,0.527685123,0.279480147,0.607738492,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.519679786,0.001250216,0.623749166,0.194465446,0.439626418,0.252430015,0.527685123,0.283344452,0.607738492,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.519679786,0.005114521,0.615743829,0.194465446,0.439626418,0.252430015,0.527685123,0.283344452,0.599733155,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.043757567,0.519679786,0.005114521,0.615743829,0.194465446,0.439626418,0.25629432,0.53569046,0.287208756,0.599733155,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.519679786,0.005114521,0.615743829,0.194465446,0.439626418,0.252430015,0.527685123,0.287208756,0.591727818,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.519679786,0.005114521,0.607738492,0.194465446,0.439626418,0.25629432,0.527685123,0.287208756,0.583722482,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.527685123,0.008978825,0.615743829,0.194465446,0.431621081,0.252430015,0.519679786,0.287208756,0.575717145,0.10558644,0.66377585,0.101722136,0.815877252,0.101722136,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.447631754,0.039893262,0.519679786,0.008978825,0.607738492,0.190601141,0.431621081,0.252430015,0.519679786,0.287208756,0.575717145,0.10558644,0.66377585,0.101722136,0.815877252,0.101722136,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.159686705,0.351567712
0.128772268,0.343562375,0.136500877,0.439626418,0.082400613,0.439626418,0.043757567,0.519679786,0.01284313,0.599733155,0.194465446,0.439626418,0.24856571,0.51167445,0.287208756,0.567711808,0.10558644,0.66377585,0.101722136,0.815877252,0.101722136,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.136500877,0.439626418,0.082400613,0.447631754,0.043757567,0.519679786,0.016707435,0.599733155,0.190601141,0.431621081,0.24856571,0.51167445,0.283344452,0.559706471,0.101722136,0.66377585,0.101722136,0.815877252,0.101722136,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.343562375,0.140365182,0.439626418,0.082400613,0.447631754,0.043757567,0.527685123,0.024436044,0.591727818,0.190601141,0.431621081,0.244701406,0.503669113,0.279480147,0.559706471,0.101722136,0.66377585,0.101722136,0.815877252,0.101722136,0.951967978,0.179008228,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.140365182,0.439626418,0.082400613,0.447631754,0.043757567,0.527685123,0.028300348,0.583722482,0.190601141,0.431621081,0.244701406,0.503669113,0.279480147,0.559706471,0.10558644,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.182872532,0.655770514,0.186736837,0.807871914,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.136500877,0.431621081,0.082400613,0.447631754,0.047621871,0.527685123,0.032164653,0.591727818,0.190601141,0.431621081,0.240837101,0.503669113,0.275615843,0.559706471,0.10558644,0.655770514,0.101722136,0.815877252,0.097857831,0.943962642,0.179008228,0.655770514,0.186736837,0.807871914,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.367578386,0.163551009,0.351567712
0.128772268,0.351567712,0.136500877,0.431621081,0.082400613,0.447631754,0.047621871,0.543695797,0.036028958,0.591727818,0.186736837,0.431621081,0.233108492,0.495663776,0.271751538,0.559706471,0.101722136,0.655770514,0.101722136,0.807871914,0.097857831,0.943962642,0.179008228,0.655770514,0.186736837,0.807871914,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.136500877,0.431621081,0.082400613,0.439626418,0.047621871,0.551701134,0.039893262,0.591727818,0.186736837,0.431621081,0.229244187,0.487658439,0.267887233,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.101722136,0.943962642,0.182872532,0.655770514,0.186736837,0.807871914,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.136500877,0.431621081,0.082400613,0.439626418,0.051486176,0.543695797,0.043757567,0.583722482,0.190601141,0.423615744,0.229244187,0.495663776,0.264022929,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.101722136,0.951967978,0.182872532,0.655770514,0.186736837,0.807871914,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.136500877,0.431621081,0.082400613,0.439626418,0.055350481,0.527685123,0.047621871,0.583722482,0.190601141,0.423615744,0.229244187,0.487658439,0.260158624,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.101722136,0.951967978,0.182872532,0.647765177,0.186736837,0.807871914,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.359573049
0.132636573,0.343562375,0.136500877,0.431621081,0.082400613,0.439626418,0.055350481,0.527685123,0.047621871,0.583722482,0.190601141,0.431621081,0.229244187,0.495663776,0.25629432,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.101722136,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.335557038,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.136500877,0.423615744,0.082400613,0.439626418,0.055350481,0.53569046,0.043757567,0.583722482,0.190601141,0.423615744,0.229244187,0.495663776,0.260158624,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.140365182,0.423615744,0.082400613,0.439626418,0.051486176,0.527685123,0.039893262,0.591727818,0.190601141,0.423615744,0.229244187,0.495663776,0.260158624,0.559706471,0.101722136,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.182872532,0.647765177,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.140365182,0.423615744,0.082400613,0.439626418,0.051486176,0.527685123,0.032164653,0.591727818,0.190601141,0.423615744,0.233108492,0.495663776,0.264022929,0.567711808,0.10558644,0.655770514,0.101722136,0.815877252,0.101722136,0.951967978,0.182872532,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.140365182,0.431621081,0.082400613,0.431621081,0.051486176,0.519679786,0.028300348,0.591727818,0.190601141,0.431621081,0.233108492,0.503669113,0.267887233,0.575717145,0.101722136,0.655770514,0.101722136,0.815877252,0.097857831,0.951967978,0.182872532,0.655770514,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.140365182,0.431621081,0.082400613,0.439626418,0.047621871,0.527685123,0.024436044,0.599733155,0.190601141,0.431621081,0.240837101,0.51167445,0.275615843,0.583722482,0.101722136,0.655770514,0.101722136,0.815877252,0.101722136,0.943962642,0.182872532,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.128772268,0.351567712,0.140365182,0.431621081,0.082400613,0.439626418,0.047621871,0.527685123,0.020571739,0.607738492,0.194465446,0.431621081,0.240837101,0.519679786,0.275615843,0.583722482,0.10558644,0.655770514,0.101722136,0.815877252,0.101722136,0.943962642,0.182872532,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.117179354,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.140365182,0.431621081,0.082400613,0.439626418,0.047621871,0.527685123,0.016707435,0.615743829,0.194465446,0.431621081,0.244701406,0.519679786,0.279480147,0.591727818,0.10558644,0.66377585,0.101722136,0.815877252,0.101722136,0.943962642,0.182872532,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.140365182,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.140365182,0.431621081,0.082400613,0.439626418,0.043757567,0.527685123,0.016707435,0.615743829,0.194465446,0.431621081,0.244701406,0.527685123,0.279480147,0.599733155,0.10558644,0.66377585,0.101722136,0.807871914,0.101722136,0.943962642,0.182872532,0.655770514,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.140365182,0.431621081,0.078536308,0.439626418,0.043757567,0.53569046,0.020571739,0.623749166,0.198329751,0.431621081,0.24856571,0.527685123,0.279480147,0.607738492,0.10558644,0.66377585,0.101722136,0.807871914,0.097857831,0.935957305,0.182872532,0.66377585,0.190601141,0.807871914,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.140365182,0.431621081,0.078536308,0.439626418,0.043757567,0.53569046,0.024436044,0.631754503,0.198329751,0.431621081,0.244701406,0.53569046,0.275615843,0.615743829,0.10558644,0.655770514,0.101722136,0.807871914,0.101722136,0.935957305,0.182872532,0.66377585,0.190601141,0.807871914,0.186736837,0.943962642,0.121043659,0.335557038,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.343562375,0.140365182,0.431621081,0.078536308,0.439626418,0.043757567,0.543695797,0.032164653,0.631754503,0.198329751,0.431621081,0.244701406,0.527685123,0.260158624,0.615743829,0.101722136,0.655770514,0.101722136,0.807871914,0.101722136,0.935957305,0.182872532,0.66377585,0.190601141,0.807871914,0.186736837,0.943962642,0.121043659,0.335557038,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.136500877,0.439626418,0.078536308,0.439626418,0.047621871,0.543695797,0.043757567,0.631754503,0.198329751,0.431621081,0.240837101,0.527685123,0.240837101,0.615743829,0.101722136,0.655770514,0.097857831,0.799866578,0.101722136,0.935957305,0.179008228,0.655770514,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.101722136,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.136500877,0.439626418,0.078536308,0.439626418,0.051486176,0.53569046,0.059214785,0.623749166,0.198329751,0.431621081,0.236972797,0.519679786,0.229244187,0.607738492,0.10558644,0.655770514,0.097857831,0.807871914,0.101722136,0.943962642,0.179008228,0.647765177,0.190601141,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.136500877,0.439626418,0.078536308,0.439626418,0.051486176,0.527685123,0.066943394,0.615743829,0.198329751,0.431621081,0.236972797,0.519679786,0.209922664,0.599733155,0.10558644,0.655770514,0.097857831,0.807871914,0.101722136,0.943962642,0.179008228,0.647765177,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
0.132636573,0.351567712,0.136500877,0.439626418,0.078536308,0.439626418,0.051486176,0.519679786,0.082400613,0.607738492,0.198329751,0.431621081,0.233108492,0.51167445,0.190601141,0.591727818,0.101722136,0.655770514,0.097857831,0.815877252,0.101722136,0.951967978,0.179008228,0.639759839,0.186736837,0.799866578,0.186736837,0.943962642,0.121043659,0.343562375,0.144229486,0.335557038,0.10558644,0.359573049,0.163551009,0.351567712
